year,id,age,sex,country,trick_treating
2015,2015_00627,30,Unspecified,NA,Yes
2015,2015_00628,35,Unspecified,NA,No
2015,2015_00629,36,Unspecified,NA,No
2015,2015_00630,71,Unspecified,NA,No
2015,2015_00631,28,Unspecified,NA,No
2015,2015_00632,32,Unspecified,NA,No
2015,2015_00633,38,Unspecified,NA,No
2015,2015_00634,53,Unspecified,NA,No
2015,2015_00635,37,Unspecified,NA,Yes
2015,2015_00636,NA,Unspecified,NA,No
2015,2015_00637,NA,Unspecified,NA,No
2015,2015_00638,27,Unspecified,NA,No
2015,2015_00639,37,Unspecified,NA,No
2015,2015_00640,49,Unspecified,NA,No
2015,2015_00641,67,Unspecified,NA,No
2015,2015_00642,38,Unspecified,NA,No
2015,2015_00643,47,Unspecified,NA,Yes
2015,2015_00644,39,Unspecified,NA,No
2015,2015_00645,49,Unspecified,NA,No
2015,2015_00646,34,Unspecified,NA,No
2015,2015_00647,37,Unspecified,NA,No
2015,2015_00648,30,Unspecified,NA,No
2015,2015_00649,33,Unspecified,NA,No
2015,2015_00650,35,Unspecified,NA,No
2015,2015_00651,38,Unspecified,NA,No
2015,2015_00652,35,Unspecified,NA,No
2015,2015_00653,49,Unspecified,NA,No
2015,2015_00654,51,Unspecified,NA,No
2015,2015_00655,31,Unspecified,NA,No
2015,2015_00656,53,Unspecified,NA,No
2015,2015_00657,39,Unspecified,NA,Yes
2015,2015_00658,30,Unspecified,NA,No
2015,2015_00659,NA,Unspecified,NA,No
2015,2015_00660,22,Unspecified,NA,No
2015,2015_00661,53,Unspecified,NA,No
2015,2015_00662,NA,Unspecified,NA,No
2015,2015_00663,13,Unspecified,NA,Yes
2015,2015_00664,43,Unspecified,NA,No
2015,2015_00665,17,Unspecified,NA,No
2015,2015_00666,30,Unspecified,NA,No
2015,2015_00667,35,Unspecified,NA,No
2015,2015_00668,45,Unspecified,NA,No
2015,2015_00669,33,Unspecified,NA,No
2015,2015_00670,40,Unspecified,NA,No
2015,2015_00671,NA,Unspecified,NA,No
2015,2015_00672,46,Unspecified,NA,Yes
2015,2015_00673,42,Unspecified,NA,No
2015,2015_00674,56,Unspecified,NA,No
2015,2015_00675,30,Unspecified,NA,Yes
2015,2015_00676,66,Unspecified,NA,No
2015,2015_00677,66,Unspecified,NA,No
2015,2015_00678,33,Unspecified,NA,No
2015,2015_00679,8,Unspecified,NA,Yes
2015,2015_00680,39,Unspecified,NA,No
2015,2015_00681,74,Unspecified,NA,No
2015,2015_00682,74,Unspecified,NA,No
2015,2015_00683,30,Unspecified,NA,No
2015,2015_00684,61,Unspecified,NA,No
2015,2015_00685,29,Unspecified,NA,No
2015,2015_00686,37,Unspecified,NA,Yes
2015,2015_00687,38,Unspecified,NA,Yes
2015,2015_00688,40,Unspecified,NA,No
2015,2015_00689,30,Unspecified,NA,No
2015,2015_00690,47,Unspecified,NA,No
2015,2015_00691,54,Unspecified,NA,No
2015,2015_00692,35,Unspecified,NA,Yes
2015,2015_00693,38,Unspecified,NA,No
2015,2015_00694,52,Unspecified,NA,No
2015,2015_00695,31,Unspecified,NA,No
2015,2015_00696,32,Unspecified,NA,No
2015,2015_00697,46,Unspecified,NA,No
2015,2015_00698,22,Unspecified,NA,No
2015,2015_00699,38,Unspecified,NA,No
2015,2015_00700,37,Unspecified,NA,No
2015,2015_00701,46,Unspecified,NA,No
2015,2015_00702,58,Unspecified,NA,No
2015,2015_00703,46,Unspecified,NA,No
2015,2015_00704,50,Unspecified,NA,No
2015,2015_00705,NA,Unspecified,NA,Yes
2015,2015_00706,33,Unspecified,NA,No
2015,2015_00707,34,Unspecified,NA,No
2015,2015_00708,28,Unspecified,NA,No
2015,2015_00709,48,Unspecified,NA,No
2015,2015_00710,49,Unspecified,NA,No
2015,2015_00711,47,Unspecified,NA,Yes
2015,2015_00712,40,Unspecified,NA,No
2015,2015_00713,50,Unspecified,NA,No
2015,2015_00714,34,Unspecified,NA,No
2015,2015_00715,65,Unspecified,NA,No
2015,2015_00716,33,Unspecified,NA,No
2015,2015_00717,36,Unspecified,NA,No
2015,2015_00718,40,Unspecified,NA,No
2015,2015_00719,18,Unspecified,NA,No
2015,2015_00720,43,Unspecified,NA,No
2015,2015_00721,45,Unspecified,NA,No
2015,2015_00722,30,Unspecified,NA,No
2015,2015_00723,43,Unspecified,NA,No
2015,2015_00724,46,Unspecified,NA,No
2015,2015_00725,40,Unspecified,NA,No
2015,2015_00726,28,Unspecified,NA,No
2015,2015_00727,33,Unspecified,NA,No
2015,2015_00728,25,Unspecified,NA,No
2015,2015_00729,NA,Unspecified,NA,Yes
2015,2015_00730,13,Unspecified,NA,Yes
2015,2015_00731,61,Unspecified,NA,No
2015,2015_00732,36,Unspecified,NA,No
2015,2015_00733,39,Unspecified,NA,Yes
2015,2015_00734,21,Unspecified,NA,No
2015,2015_00735,27,Unspecified,NA,No
2015,2015_00736,49,Unspecified,NA,No
2015,2015_00737,34,Unspecified,NA,No
2015,2015_00738,44,Unspecified,NA,No
2015,2015_00739,51,Unspecified,NA,No
2015,2015_00740,36,Unspecified,NA,No
2015,2015_00741,33,Unspecified,NA,Yes
2015,2015_00742,43,Unspecified,NA,No
2015,2015_00743,35,Unspecified,NA,No
2015,2015_00744,10,Unspecified,NA,Yes
2015,2015_00745,54,Unspecified,NA,No
2015,2015_00746,57,Unspecified,NA,No
2015,2015_00747,52,Unspecified,NA,No
2015,2015_00748,52,Unspecified,NA,No
2015,2015_00749,65,Unspecified,NA,No
2015,2015_00750,28,Unspecified,NA,No
2015,2015_00751,36,Unspecified,NA,No
2015,2015_00752,30,Unspecified,NA,No
2015,2015_00753,22,Unspecified,NA,No
2015,2015_00754,32,Unspecified,NA,No
2015,2015_00755,51,Unspecified,NA,No
2015,2015_00756,67,Unspecified,NA,No
2015,2015_00757,50,Unspecified,NA,No
2015,2015_00758,52,Unspecified,NA,No
2015,2015_00759,42,Unspecified,NA,No
2015,2015_00760,44,Unspecified,NA,No
2015,2015_00761,45,Unspecified,NA,No
2015,2015_00762,31,Unspecified,NA,No
2015,2015_00763,45,Unspecified,NA,No
2015,2015_00764,44,Unspecified,NA,No
2015,2015_00765,NA,Unspecified,NA,No
2015,2015_00766,37,Unspecified,NA,No
2015,2015_00767,NA,Unspecified,NA,No
2015,2015_00768,24,Unspecified,NA,No
2015,2015_00769,NA,Unspecified,NA,No
2015,2015_00770,51,Unspecified,NA,No
2015,2015_00771,38,Unspecified,NA,No
2015,2015_00772,40,Unspecified,NA,No
2015,2015_00773,NA,Unspecified,NA,No
2015,2015_00774,39,Unspecified,NA,No
2015,2015_00775,25,Unspecified,NA,No
2015,2015_00776,35,Unspecified,NA,No
2015,2015_00777,38,Unspecified,NA,No
2015,2015_00778,40,Unspecified,NA,Yes
2015,2015_00779,NA,Unspecified,NA,No
2015,2015_00780,26,Unspecified,NA,No
2015,2015_00781,NA,Unspecified,NA,No
2015,2015_00782,30,Unspecified,NA,No
2015,2015_00783,26,Unspecified,NA,No
2015,2015_00784,45,Unspecified,NA,Yes
2015,2015_00785,34,Unspecified,NA,No
2015,2015_00786,43,Unspecified,NA,No
2015,2015_00787,62,Unspecified,NA,No
2015,2015_00788,45,Unspecified,NA,No
2015,2015_00789,NA,Unspecified,NA,No
2015,2015_00790,41,Unspecified,NA,Yes
2015,2015_00791,49,Unspecified,NA,No
2015,2015_00792,NA,Unspecified,NA,Yes
2015,2015_00793,39,Unspecified,NA,No
2015,2015_00794,32,Unspecified,NA,No
2015,2015_00795,32,Unspecified,NA,No
2015,2015_00796,60,Unspecified,NA,No
2015,2015_00797,45,Unspecified,NA,No
2015,2015_00798,50,Unspecified,NA,No
2015,2015_00799,67,Unspecified,NA,No
2015,2015_00800,44,Unspecified,NA,No
2015,2015_00801,37,Unspecified,NA,No
2015,2015_00802,43,Unspecified,NA,No
2015,2015_00803,56,Unspecified,NA,No
2015,2015_00804,49,Unspecified,NA,No
2015,2015_00805,43,Unspecified,NA,No
2015,2015_00806,56,Unspecified,NA,No
2015,2015_00807,48,Unspecified,NA,No
2015,2015_00808,44,Unspecified,NA,No
2015,2015_00809,46,Unspecified,NA,No
2015,2015_00810,55,Unspecified,NA,No
2015,2015_00811,51,Unspecified,NA,No
2015,2015_00812,18,Unspecified,NA,No
2015,2015_00813,45,Unspecified,NA,No
2015,2015_00814,52,Unspecified,NA,No
2015,2015_00815,29,Unspecified,NA,No
2015,2015_00816,NA,Unspecified,NA,No
2015,2015_00817,42,Unspecified,NA,Yes
2015,2015_00818,43,Unspecified,NA,No
2015,2015_00819,25,Unspecified,NA,No
2015,2015_00820,33,Unspecified,NA,No
2015,2015_00821,52,Unspecified,NA,No
2015,2015_00822,16,Unspecified,NA,No
2015,2015_00823,42,Unspecified,NA,Yes
2015,2015_00824,32,Unspecified,NA,No
2015,2015_00825,40,Unspecified,NA,Yes
2015,2015_00826,47,Unspecified,NA,No
2015,2015_00827,44,Unspecified,NA,No
2015,2015_00828,52,Unspecified,NA,No
2015,2015_00829,50,Unspecified,NA,No
2015,2015_00830,62,Unspecified,NA,No
2015,2015_00831,58,Unspecified,NA,Yes
2015,2015_00832,32,Unspecified,NA,No
2015,2015_00833,58,Unspecified,NA,No
2015,2015_00834,66,Unspecified,NA,No
2015,2015_00835,58,Unspecified,NA,No
2015,2015_00836,43,Unspecified,NA,No
2015,2015_00837,44,Unspecified,NA,No
2015,2015_00838,42,Unspecified,NA,No
2015,2015_00839,47,Unspecified,NA,No
2015,2015_00840,20,Unspecified,NA,No
2015,2015_00841,44,Unspecified,NA,No
2015,2015_00842,29,Unspecified,NA,No
2015,2015_00843,43,Unspecified,NA,No
2015,2015_00844,43,Unspecified,NA,Yes
2015,2015_00845,56,Unspecified,NA,No
2015,2015_00846,42,Unspecified,NA,No
2015,2015_00847,21,Unspecified,NA,No
2015,2015_00848,20,Unspecified,NA,No
2015,2015_00849,43,Unspecified,NA,No
2015,2015_00850,43,Unspecified,NA,No
2015,2015_00851,58,Unspecified,NA,No
2015,2015_00852,37,Unspecified,NA,No
2015,2015_00853,30,Unspecified,NA,No
2015,2015_00854,54,Unspecified,NA,No
2015,2015_00855,21,Unspecified,NA,No
2015,2015_00856,NA,Unspecified,NA,No
2015,2015_00857,50,Unspecified,NA,No
2015,2015_00858,34,Unspecified,NA,No
2015,2015_00859,36,Unspecified,NA,No
2015,2015_00860,38,Unspecified,NA,No
2015,2015_00861,37,Unspecified,NA,No
2015,2015_00862,NA,Unspecified,NA,No
2015,2015_00863,36,Unspecified,NA,No
2015,2015_00864,32,Unspecified,NA,No
2015,2015_00865,44,Unspecified,NA,No
2015,2015_00866,55,Unspecified,NA,No
2015,2015_00867,51,Unspecified,NA,No
2015,2015_00868,NA,Unspecified,NA,No
2015,2015_00869,NA,Unspecified,NA,No
2015,2015_00870,33,Unspecified,NA,No
2015,2015_00871,46,Unspecified,NA,No
2015,2015_00872,NA,Unspecified,NA,No
2015,2015_00873,64,Unspecified,NA,No
2015,2015_00874,45,Unspecified,NA,No
2015,2015_00875,64,Unspecified,NA,No
2015,2015_00876,45,Unspecified,NA,No
2015,2015_00877,37,Unspecified,NA,No
2015,2015_00878,29,Unspecified,NA,No
2015,2015_00879,34,Unspecified,NA,No
2015,2015_00880,40,Unspecified,NA,No
2015,2015_00881,42,Unspecified,NA,No
2015,2015_00882,52,Unspecified,NA,Yes
2015,2015_00883,45,Unspecified,NA,No
2015,2015_00884,47,Unspecified,NA,No
2015,2015_00885,35,Unspecified,NA,No
2015,2015_00886,26,Unspecified,NA,No
2015,2015_00887,42,Unspecified,NA,No
2015,2015_00888,37,Unspecified,NA,No
2015,2015_00889,72,Unspecified,NA,No
2015,2015_00890,38,Unspecified,NA,No
2015,2015_00891,39,Unspecified,NA,No
2015,2015_00892,40,Unspecified,NA,No
2015,2015_00893,28,Unspecified,NA,No
2015,2015_00894,35,Unspecified,NA,Yes
2015,2015_00895,40,Unspecified,NA,No
2015,2015_00896,40,Unspecified,NA,No
2015,2015_00897,40,Unspecified,NA,No
2015,2015_00898,48,Unspecified,NA,No
2015,2015_00899,28,Unspecified,NA,No
2015,2015_00900,42,Unspecified,NA,No
2015,2015_00901,49,Unspecified,NA,No
2015,2015_00902,45,Unspecified,NA,Yes
2015,2015_00903,44,Unspecified,NA,No
2015,2015_00904,20,Unspecified,NA,No
2015,2015_00905,38,Unspecified,NA,No
2015,2015_00906,42,Unspecified,NA,No
2015,2015_00907,42,Unspecified,NA,No
2015,2015_00908,52,Unspecified,NA,No
2015,2015_00909,45,Unspecified,NA,No
2015,2015_00910,44,Unspecified,NA,Yes
2015,2015_00911,45,Unspecified,NA,No
2015,2015_00912,50,Unspecified,NA,No
2015,2015_00913,22,Unspecified,NA,No
2015,2015_00914,23,Unspecified,NA,No
2015,2015_00915,NA,Unspecified,NA,No
2015,2015_00916,39,Unspecified,NA,No
2015,2015_00917,33,Unspecified,NA,Yes
2015,2015_00918,22,Unspecified,NA,No
2015,2015_00919,44,Unspecified,NA,No
2015,2015_00920,45,Unspecified,NA,No
2015,2015_00921,50,Unspecified,NA,No
2015,2015_00922,50,Unspecified,NA,Yes
2015,2015_00923,54,Unspecified,NA,No
2015,2015_00924,NA,Unspecified,NA,Yes
2015,2015_00925,40,Unspecified,NA,No
2015,2015_00926,33,Unspecified,NA,Yes
2015,2015_00927,43,Unspecified,NA,No
2015,2015_00928,47,Unspecified,NA,No
2015,2015_00929,42,Unspecified,NA,No
2015,2015_00930,53,Unspecified,NA,No
2015,2015_00931,30,Unspecified,NA,No
2015,2015_00932,32,Unspecified,NA,No
2015,2015_00933,NA,Unspecified,NA,No
2015,2015_00934,58,Unspecified,NA,No
2015,2015_00935,40,Unspecified,NA,No
2015,2015_00936,28,Unspecified,NA,No
2015,2015_00937,40,Unspecified,NA,No
2015,2015_00938,36,Unspecified,NA,No
2015,2015_00939,45,Unspecified,NA,No
2015,2015_00940,NA,Unspecified,NA,No
2015,2015_00941,50,Unspecified,NA,No
2015,2015_00942,56,Unspecified,NA,No
2015,2015_00943,32,Unspecified,NA,Yes
2015,2015_00944,14,Unspecified,NA,No
2015,2015_00945,38,Unspecified,NA,No
2015,2015_00946,44,Unspecified,NA,No
2015,2015_00947,57,Unspecified,NA,No
2015,2015_00948,60,Unspecified,NA,No
2015,2015_00949,35,Unspecified,NA,No
2015,2015_00950,28,Unspecified,NA,No
2015,2015_00951,58,Unspecified,NA,No
2015,2015_00952,37,Unspecified,NA,No
2015,2015_00953,48,Unspecified,NA,No
2015,2015_00954,51,Unspecified,NA,No
2015,2015_00955,33,Unspecified,NA,No
2015,2015_00956,44,Unspecified,NA,No
2015,2015_00957,30,Unspecified,NA,No
2015,2015_00958,37,Unspecified,NA,No
2015,2015_00959,30,Unspecified,NA,No
2015,2015_00960,42,Unspecified,NA,No
2015,2015_00961,40,Unspecified,NA,No
2015,2015_00962,44,Unspecified,NA,No
2015,2015_00963,45,Unspecified,NA,No
2015,2015_00964,46,Unspecified,NA,No
2015,2015_00965,48,Unspecified,NA,No
2015,2015_00966,43,Unspecified,NA,No
2015,2015_00967,56,Unspecified,NA,No
2015,2015_00968,55,Unspecified,NA,No
2015,2015_00969,46,Unspecified,NA,Yes
2015,2015_00970,51,Unspecified,NA,No
2015,2015_00971,50,Unspecified,NA,No
2015,2015_00972,49,Unspecified,NA,No
2015,2015_00973,43,Unspecified,NA,No
2015,2015_00974,28,Unspecified,NA,No
2015,2015_00975,35,Unspecified,NA,No
2015,2015_00976,48,Unspecified,NA,No
2015,2015_00977,38,Unspecified,NA,No
2015,2015_00978,39,Unspecified,NA,No
2015,2015_00979,45,Unspecified,NA,No
2015,2015_00980,12,Unspecified,NA,Yes
2015,2015_00981,30,Unspecified,NA,No
2015,2015_00982,53,Unspecified,NA,No
2015,2015_00983,52,Unspecified,NA,No
2015,2015_00984,37,Unspecified,NA,No
2015,2015_00985,25,Unspecified,NA,No
2015,2015_00986,52,Unspecified,NA,No
2015,2015_00987,45,Unspecified,NA,No
2015,2015_00988,NA,Unspecified,NA,No
2015,2015_00989,32,Unspecified,NA,No
2015,2015_00990,30,Unspecified,NA,No
2015,2015_00991,44,Unspecified,NA,No
2015,2015_00992,54,Unspecified,NA,No
2015,2015_00993,50,Unspecified,NA,No
2015,2015_00994,38,Unspecified,NA,No
2015,2015_00995,32,Unspecified,NA,No
2015,2015_00996,41,Unspecified,NA,No
2015,2015_00997,50,Unspecified,NA,No
2015,2015_00998,35,Unspecified,NA,No
2015,2015_00999,46,Unspecified,NA,No
2015,2015_01000,46,Unspecified,NA,No
2015,2015_01001,59,Unspecified,NA,No
2015,2015_01002,56,Unspecified,NA,No
2015,2015_01003,65,Unspecified,NA,No
2015,2015_01004,48,Unspecified,NA,No
2015,2015_01005,45,Unspecified,NA,No
2015,2015_01006,9,Unspecified,NA,Yes
2015,2015_01007,33,Unspecified,NA,No
2015,2015_01008,52,Unspecified,NA,No
2015,2015_01009,40,Unspecified,NA,No
2015,2015_01010,36,Unspecified,NA,No
2015,2015_01011,11,Unspecified,NA,No
2015,2015_01012,37,Unspecified,NA,No
2015,2015_01013,13,Unspecified,NA,Yes
2015,2015_01014,52,Unspecified,NA,No
2015,2015_01015,9,Unspecified,NA,Yes
2015,2015_01016,33,Unspecified,NA,No
2015,2015_01017,54,Unspecified,NA,No
2015,2015_01018,32,Unspecified,NA,No
2015,2015_01019,36,Unspecified,NA,No
2015,2015_01020,13,Unspecified,NA,Yes
2015,2015_01021,68,Unspecified,NA,No
2015,2015_01022,33,Unspecified,NA,No
2015,2015_01023,37,Unspecified,NA,No
2015,2015_01024,29,Unspecified,NA,No
2015,2015_01025,48,Unspecified,NA,No
2015,2015_01026,31,Unspecified,NA,No
2015,2015_01027,46,Unspecified,NA,No
2015,2015_01028,71,Unspecified,NA,No
2015,2015_01029,57,Unspecified,NA,No
2015,2015_01030,40,Unspecified,NA,Yes
2015,2015_01031,33,Unspecified,NA,No
2015,2015_01032,26,Unspecified,NA,No
2015,2015_01033,9,Unspecified,NA,Yes
2015,2015_01034,42,Unspecified,NA,No
2015,2015_01035,62,Unspecified,NA,No
2015,2015_01036,30,Unspecified,NA,No
2015,2015_01037,62,Unspecified,NA,No
2015,2015_01038,35,Unspecified,NA,No
2015,2015_01039,NA,Unspecified,NA,No
2015,2015_01040,54,Unspecified,NA,No
2015,2015_01041,36,Unspecified,NA,No
2015,2015_01042,53,Unspecified,NA,No
2015,2015_01043,26,Unspecified,NA,No
2015,2015_01044,50,Unspecified,NA,No
2015,2015_01045,29,Unspecified,NA,No
2015,2015_01046,27,Unspecified,NA,No
2015,2015_01047,31,Unspecified,NA,No
2015,2015_01048,34,Unspecified,NA,No
2015,2015_01049,35,Unspecified,NA,No
2015,2015_01050,38,Unspecified,NA,Yes
2015,2015_01051,33,Unspecified,NA,No
2015,2015_01052,58,Unspecified,NA,No
2015,2015_01053,31,Unspecified,NA,No
2015,2015_01054,41,Unspecified,NA,No
2015,2015_01055,35,Unspecified,NA,No
2015,2015_01056,25,Unspecified,NA,No
2015,2015_01057,49,Unspecified,NA,No
2015,2015_01058,31,Unspecified,NA,No
2015,2015_01059,51,Unspecified,NA,No
2015,2015_01060,61,Unspecified,NA,No
2015,2015_01061,30,Unspecified,NA,No
2015,2015_01062,40,Unspecified,NA,Yes
2015,2015_01063,10,Unspecified,NA,Yes
2015,2015_01064,51,Unspecified,NA,No
2015,2015_01065,36,Unspecified,NA,No
2015,2015_01066,46,Unspecified,NA,No
2015,2015_01067,55,Unspecified,NA,No
2015,2015_01068,47,Unspecified,NA,No
2015,2015_01069,44,Unspecified,NA,No
2015,2015_01070,42,Unspecified,NA,No
2015,2015_01071,67,Unspecified,NA,No
2015,2015_01072,61,Unspecified,NA,No
2015,2015_01073,30,Unspecified,NA,Yes
2015,2015_01074,40,Unspecified,NA,No
2015,2015_01075,67,Unspecified,NA,No
2015,2015_01076,50,Unspecified,NA,No
2015,2015_01077,26,Unspecified,NA,No
2015,2015_01078,40,Unspecified,NA,No
2015,2015_01079,41,Unspecified,NA,No
2015,2015_01080,44,Unspecified,NA,No
2015,2015_01081,30,Unspecified,NA,No
2015,2015_01082,36,Unspecified,NA,No
2015,2015_01083,66,Unspecified,NA,No
2015,2015_01084,50,Unspecified,NA,No
2015,2015_01085,44,Unspecified,NA,No
2015,2015_01086,27,Unspecified,NA,No
2015,2015_01087,48,Unspecified,NA,No
2015,2015_01088,46,Unspecified,NA,No
2015,2015_01089,44,Unspecified,NA,No
2015,2015_01090,38,Unspecified,NA,No
2015,2015_01091,36,Unspecified,NA,No
2015,2015_01092,35,Unspecified,NA,No
2015,2015_01093,32,Unspecified,NA,No
2015,2015_01094,27,Unspecified,NA,No
2015,2015_01095,37,Unspecified,NA,No
2015,2015_01096,55,Unspecified,NA,No
2015,2015_01097,37,Unspecified,NA,Yes
2015,2015_01098,55,Unspecified,NA,No
2015,2015_01099,55,Unspecified,NA,No
2015,2015_01100,37,Unspecified,NA,Yes
2015,2015_01101,30,Unspecified,NA,No
2015,2015_01102,32,Unspecified,NA,No
2015,2015_01103,26,Unspecified,NA,No
2015,2015_01104,48,Unspecified,NA,No
2015,2015_01105,53,Unspecified,NA,No
2015,2015_01106,28,Unspecified,NA,No
2015,2015_01107,30,Unspecified,NA,No
2015,2015_01108,29,Unspecified,NA,No
2015,2015_01109,40,Unspecified,NA,No
2015,2015_01110,38,Unspecified,NA,No
2015,2015_01111,57,Unspecified,NA,No
2015,2015_01112,NA,Unspecified,NA,No
2015,2015_01113,48,Unspecified,NA,No
2015,2015_01114,55,Unspecified,NA,Yes
2015,2015_01115,33,Unspecified,NA,No
2015,2015_01116,57,Unspecified,NA,No
2015,2015_01117,59,Unspecified,NA,No
2015,2015_01118,32,Unspecified,NA,No
2015,2015_01119,40,Unspecified,NA,Yes
2015,2015_01120,23,Unspecified,NA,No
2015,2015_01121,25,Unspecified,NA,No
2015,2015_01122,NA,Unspecified,NA,No
2015,2015_01123,41,Unspecified,NA,No
2015,2015_01124,56,Unspecified,NA,No
2015,2015_01125,46,Unspecified,NA,No
2015,2015_01126,40,Unspecified,NA,No
2015,2015_01127,66,Unspecified,NA,No
2015,2015_01128,56,Unspecified,NA,No
2015,2015_01129,40,Unspecified,NA,No
2015,2015_01130,51,Unspecified,NA,Yes
2015,2015_01131,99,Unspecified,NA,No
2015,2015_01132,45,Unspecified,NA,Yes
2015,2015_01133,51,Unspecified,NA,No
2015,2015_01134,30,Unspecified,NA,No
2015,2015_01135,45,Unspecified,NA,No
2015,2015_01136,40,Unspecified,NA,Yes
2015,2015_01137,43,Unspecified,NA,No
2015,2015_01138,39,Unspecified,NA,Yes
2015,2015_01139,27,Unspecified,NA,No
2015,2015_01140,26,Unspecified,NA,No
2015,2015_01141,34,Unspecified,NA,No
2015,2015_01142,28,Unspecified,NA,No
2015,2015_01143,37,Unspecified,NA,No
2015,2015_01144,26,Unspecified,NA,No
2015,2015_01145,40,Unspecified,NA,No
2015,2015_01146,33,Unspecified,NA,No
2015,2015_01147,45,Unspecified,NA,No
2015,2015_01148,55,Unspecified,NA,No
2015,2015_01149,31,Unspecified,NA,No
2015,2015_01150,40,Unspecified,NA,No
2015,2015_01151,31,Unspecified,NA,No
2015,2015_01152,39,Unspecified,NA,No
2015,2015_01153,39,Unspecified,NA,No
2015,2015_01154,49,Unspecified,NA,Yes
2015,2015_01155,42,Unspecified,NA,No
2015,2015_01156,59,Unspecified,NA,No
2015,2015_01157,31,Unspecified,NA,No
2015,2015_01158,30,Unspecified,NA,No
2015,2015_01159,39,Unspecified,NA,No
2015,2015_01160,30,Unspecified,NA,No
2015,2015_01161,34,Unspecified,NA,No
2015,2015_01162,52,Unspecified,NA,No
2015,2015_01163,41,Unspecified,NA,No
2015,2015_01164,44,Unspecified,NA,No
2015,2015_01165,42,Unspecified,NA,No
2015,2015_01166,47,Unspecified,NA,No
2015,2015_01167,21,Unspecified,NA,No
2015,2015_01168,32,Unspecified,NA,No
2015,2015_01169,40,Unspecified,NA,No
2015,2015_01170,38,Unspecified,NA,No
2015,2015_01171,42,Unspecified,NA,No
2015,2015_01172,39,Unspecified,NA,No
2015,2015_01173,43,Unspecified,NA,Yes
2015,2015_01174,50,Unspecified,NA,No
2015,2015_01175,22,Unspecified,NA,No
2015,2015_01176,22,Unspecified,NA,No
2015,2015_01177,38,Unspecified,NA,No
2015,2015_01178,51,Unspecified,NA,No
2015,2015_01179,53,Unspecified,NA,No
2015,2015_01180,43,Unspecified,NA,No
2015,2015_01181,31,Unspecified,NA,No
2015,2015_01182,32,Unspecified,NA,No
2015,2015_01183,16,Unspecified,NA,No
2015,2015_01184,48,Unspecified,NA,No
2015,2015_01185,70,Unspecified,NA,No
2015,2015_01186,46,Unspecified,NA,Yes
2015,2015_01187,45,Unspecified,NA,No
2015,2015_01188,60,Unspecified,NA,No
2015,2015_01189,10,Unspecified,NA,Yes
2015,2015_01190,28,Unspecified,NA,No
2015,2015_01191,49,Unspecified,NA,No
2015,2015_01192,9,Unspecified,NA,Yes
2015,2015_01193,34,Unspecified,NA,No
2015,2015_01194,46,Unspecified,NA,No
2015,2015_01195,11,Unspecified,NA,Yes
2015,2015_01196,65,Unspecified,NA,No
2015,2015_01197,43,Unspecified,NA,No
2015,2015_01198,39,Unspecified,NA,No
2015,2015_01199,38,Unspecified,NA,No
2015,2015_01200,40,Unspecified,NA,No
2015,2015_01201,47,Unspecified,NA,No
2015,2015_01202,45,Unspecified,NA,No
2015,2015_01203,35,Unspecified,NA,No
2015,2015_01204,44,Unspecified,NA,No
2015,2015_01205,46,Unspecified,NA,No
2015,2015_01206,NA,Unspecified,NA,No
2015,2015_01207,58,Unspecified,NA,No
2015,2015_01208,57,Unspecified,NA,No
2015,2015_01209,38,Unspecified,NA,Yes
2015,2015_01210,NA,Unspecified,NA,Yes
2015,2015_01211,30,Unspecified,NA,No
2015,2015_01212,32,Unspecified,NA,No
